OMIM disease genes	DESCRIPTION (Active links 12th February 2013)	OMIM disease genes	OMIM Recessive	OMIM Haploinsufficiency	OMIM Dominant Negative	OMIM de novo	OMIM de novo & Haploinsuficciency	MGI Lethality orthologs	MGI Seizure orthologs
IL36RN	* 605507. INTERLEUKIN 36 RECEPTOR ANTAGONIST; IL36RN	IL36RN	IL36RN						
IL4R	* 147781. INTERLEUKIN 4 RECEPTOR		IL4R						
IL6	Mouse Genome Informatics Database								MP:0002064
IL7R	* 146661. INTERLEUKIN 7 RECEPTOR; IL7R	IL7R	IL7R						
ILDR1	* 609739. IMMUNOGLOBULIN-LIKE DOMAIN-CONTAINING RECEPTOR 1; ILDR1	ILDR1	ILDR1						
ILF2	Mouse Genome Informatics Database							MP:0002080	
IMPAD1	* 614010. INOSITOL MONOPHOSPHATASE DOMAIN-CONTAINING PROTEIN 1; IMPAD1	IMPAD1						MP:0002081	
IMPDH1	* 146690. IMP DEHYDROGENASE 1; IMPDH1	IMPDH1				IMPDH1			
IMPG2	* 607056. INTERPHOTORECEPTOR MATRIX PROTEOGLYCAN 2; IMPG2	IMPG2	IMPG2						
INF2	* 610982. INVERTED FORMIN 2; INF2	INF2				INF2			
INSR	* 147670. INSULIN RECEPTOR; INSR	INSR	INSR		INSR				
INVS	* 243305. INVERSIN; INVS	INVS	INVS						
IQCB1	* 609237. IQ MOTIF-CONTAINING PROTEIN B1; IQCB1	IQCB1							
IQSEC2	* 300522. IQ MOTIF- AND SEC7 DOMAIN-CONTAINING PROTEIN 2; IQSEC2	IQSEC2							
IRAK4	* 606883. INTERLEUKIN 1 RECEPTOR-ASSOCIATED KINASE 4; IRAK4	IRAK4	IRAK4						
IRF1	* 147575. INTERFERON REGULATORY FACTOR 1; IRF1	IRF1				IRF1			
IRF6	* 607199. INTERFERON REGULATORY FACTOR 6; IRF6	IRF6		IRF6	IRF6				
IRGM	"* 608212. IMMUNITY-RELATED GTPase FAMILY, M; IRGM"	IRGM							
ISCU	"* 611911. IRON-SULFUR CLUSTER SCAFFOLD, E. COLI, HOMOLOG OF; ISCU"	ISCU	ISCU						
ISLR2	Mouse Genome Informatics Database							MP:0002081	
ITCH	"* 606409. ITCHY E3 UBIQUITIN PROTEIN LIGASE, MOUSE, HOMOLOG OF; ITCH"	ITCH							
ITGA2B	"* 607759. INTEGRIN, ALPHA-2B; ITGA2B"	ITGA2B							
ITGA3	"* 605025. INTEGRIN, ALPHA-3; ITGA3"	ITGA3							
ITGA6	"* 147556. INTEGRIN, ALPHA-6; ITGA6"	ITGA6							
ITGA7	"* 600536. INTEGRIN, ALPHA-7; ITGA7"	ITGA7							
ITGB2	"* 600065. INTEGRIN, BETA-2; ITGB2"	ITGB2	ITGB2						
ITGB4	"* 147557. INTEGRIN, BETA-4; ITGB4"	ITGB4	ITGB4						
ITK	* 186973. IL2-INDUCIBLE T-CELL KINASE; ITK	ITK	ITK						
ITM2B	* 603904. INTEGRAL MEMBRANE PROTEIN 2B; ITM2B	ITM2B				ITM2B			
ITPR1	"* 147265. INOSITOL 1,4,5-TRIPHOSPHATE RECEPTOR, TYPE 1; ITPR1"	ITPR1	ITPR1	ITPR1					MP:0002064
IVD	* 607036. ISOVALERYL-CoA DEHYDROGENASE; IVD	IVD							
IYD	* 612025. IODOTYROSINE DEIODINASE; IYD	IYD	IYD						
JAK2	* 147796. JANUS KINASE 2; JAK2	JAK2				JAK2			
JAK3	* 600173. JANUS KINASE 3; JAK3	JAK3	JAK3						
JAM3	* 606871. JUNCTIONAL ADHESION MOLECULE 3; JAM3	JAM3							
JARID2	Mouse Genome Informatics Database							MP:0002080	
JPH3	* 605268. JUNCTOPHILIN 3; JPH3	JPH3							
JUP	* 173325. JUNCTION PLAKOGLOBIN; JUP	JUP			JUP			MP:0002080	
KAL1	* 300836. KAL1 GENE; KAL1	KAL1							
KANK1	* 607704. KN MOTIF- AND ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 1; KANK1	KANK1							
KANSL1	* 612452. KAT8 REGULATORY NSL COMPLEX SUBUNIT 1; KANSL1	KANSL1		KANSL1		KANSL1	KANSL1		
KARS	* 601421. LYSYL-tRNA SYNTHETASE; KARS	KARS	KARS						
KAT6B	* 605880. LYSINE ACETYLTRANSFERASE 6B; KAT6B	KAT6B		KAT6B	KAT6B	KAT6B	KAT6B		
KCNA1	"* 176260. POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 1; KCNA1"	KCNA1			KCNA1	KCNA1			MP:0002064
KCNA2	Mouse Genome Informatics Database								MP:0002064
KCNA4	Mouse Genome Informatics Database								MP:0002064
KCNA5	"* 176267. POTASSIUM CHANNEL, VOLTAGE-GATED, SHAKER-RELATED SUBFAMILY, MEMBER 5; KCNA5"	KCNA5							
KCNC2	Mouse Genome Informatics Database								MP:0002064
KCNE1	"* 176261. POTASSIUM CHANNEL, VOLTAGE-GATED, ISK-RELATED SUBFAMILY, MEMBER 1; KCNE1"	KCNE1							
KCNE2	"* 603796. POTASSIUM CHANNEL, VOLTAGE-GATED, ISK-RELATED SUBFAMILY, MEMBER 2; KCNE2"	KCNE2							
KCNE3	"* 604433. POTASSIUM CHANNEL, VOLTAGE-GATED, ISK-RELATED SUBFAMILY, MEMBER 3; KCNE3"	KCNE3			KCNE3				
KCNH2	"* 152427. POTASSIUM CHANNEL, VOLTAGE-GATED, SUBFAMILY H, MEMBER 2; KCNH2"	KCNH2		KCNH2	KCNH2	KCNH2	KCNH2		
KCNJ1	"* 600359. POTASSIUM CHANNEL, INWARDLY RECTIFYING, SUBFAMILY J, MEMBER 1; KCNJ1"	KCNJ1			KCNJ1				
KCNJ10	"* 602208. POTASSIUM CHANNEL, INWARDLY RECTIFYING, SUBFAMILY J, MEMBER 10; KCNJ10"	KCNJ10	KCNJ10						
KCNJ11	"* 600937. POTASSIUM CHANNEL, INWARDLY RECTIFYING, SUBFAMILY J, MEMBER 11; KCNJ11"	KCNJ11	KCNJ11		KCNJ11	KCNJ11			
KCNJ13	"* 603208. POTASSIUM CHANNEL, INWARDLY RECTIFYING, SUBFAMILY J, MEMBER 13; KCNJ13"	KCNJ13	KCNJ13						
KCNJ2	"* 600681. POTASSIUM CHANNEL, INWARDLY RECTIFYING, SUBFAMILY J, MEMBER 2; KCNJ2"	KCNJ2			KCNJ2	KCNJ2			
KCNJ5	"* 600734. POTASSIUM CHANNEL, INWARDLY RECTIFYING, SUBFAMILY J, MEMBER 5; KCNJ5"	KCNJ5			KCNJ5				
KCNK18	"* 613655. POTASSIUM CHANNEL, SUBFAMILY K, MEMBER 18; KCNK18"				KCNK18				
KCNK9	"* 605874. POTASSIUM CHANNEL, SUBFAMILY K, MEMBER 9; KCNK9"	KCNK9			KCNK9				
KCNMA1	"* 600150. POTASSIUM CHANNEL, CALCIUM-ACTIVATED, LARGE CONDUCTANCE, SUBFAMILY M, ALPHA MEMBER 1; KCNMA1"	KCNMA1							
KCNQ1	"* 607542. POTASSIUM CHANNEL, VOLTAGE-GATED, KQT-LIKE SUBFAMILY, MEMBER 1; KCNQ1"	KCNQ1	KCNQ1		KCNQ1	KCNQ1			
KCNQ2	"* 602235. POTASSIUM CHANNEL, VOLTAGE-GATED, KQT-LIKE SUBFAMILY, MEMBER 2; KCNQ2"	KCNQ2		KCNQ2	KCNQ2	KCNQ2	KCNQ2		MP:0002064
KCNQ3	"* 602232. POTASSIUM CHANNEL, VOLTAGE-GATED, KQT-LIKE SUBFAMILY, MEMBER 3; KCNQ3"	KCNQ3							MP:0002064
KCNQ4	"* 603537. POTASSIUM CHANNEL, VOLTAGE-GATED, KQT-LIKE SUBFAMILY, MEMBER 4; KCNQ4"	KCNQ4	KCNQ4	KCNQ4	KCNQ4				
KCNV2	"* 607604. POTASSIUM CHANNEL, VOLTAGE-GATED, SUBFAMILY V, MEMBER 2; KCNV2"	KCNV2	KCNV2						
KCTD7	* 611725. POTASSIUM CHANNEL TETRAMERIZATION DOMAIN-CONTAINING PROTEIN 7; KCTD7	KCTD7							
KDM5C	* 314690. LYSINE-SPECIFIC DEMETHYLASE 5C; KDM5C	KDM5C							
KDM6A	* 300128. LYSINE-SPECIFIC DEMETHYLASE 6A; KDM6A	KDM6A				KDM6A			
KDM6B	Mouse Genome Informatics Database							MP:0002081	
KDM8	Mouse Genome Informatics Database							MP:0002080	
KDR	* 191306. KINASE INSERT DOMAIN RECEPTOR; KDR	KDR			KDR				
KERA	* 603288. KERATOCAN; KERA	KERA	KERA						
KHDC3L	* 611687. CHROMOSOME 6 OPEN READING FRAME 221; C6ORF221	KHDC3L							
KIAA0196	* 610657. KIAA0196 GENE; KIAA0196	KIAA0196							
KIAA1279	* 609367. KIAA1279 GENE; KIAA1279	KIAA1279							
KIDINS220	Mouse Genome Informatics Database							MP:0002080	
KIF11	* 148760. KINESIN FAMILY MEMBER 11; KIF11	KIF11				KIF11			
KIF1A	* 601255. KINESIN FAMILY MEMBER 1A; KIF1A	KIF1A	KIF1A			KIF1A			
KIF1B	* 605995. KINESIN FAMILY MEMBER 1B; KIF1B	KIF1B		KIF1B					
KIF21A	* 608283. KINESIN FAMILY MEMBER 21A; KIF21A	KIF21A							
KIF22	* 603213. KINESIN FAMILY MEMBER 22; KIF22	KIF22				KIF22			
KIF5A	* 602821. KINESIN FAMILY MEMBER 5A; KIF5A	KIF5A			KIF5A	KIF5A			
KIF7	* 611254. KINESIN FAMILY MEMBER 7; KIF7	KIF7							
KIRREL3	* 607761. KIN OF IRRE-LIKE 3; KIRREL3	KIRREL3							
KIT	* 164920. V-KIT HARDY-ZUCKERMAN 4 FELINE SARCOMA VIRAL ONCOGENE HOMOLOG; KIT	KIT			KIT			MP:0002081	
KITLG	* 184745. KIT LIGAND; KITLG	KITLG						MP:0002080	
KLF11	* 603301. KRUPPEL-LIKE FACTOR 11; KLF11	KLF11							
KLHDC8B	* 613169. KELCH DOMAIN-CONTAINING PROTEIN 8B; KLHDC8B	KLHDC8B							
KLHL3	* 605775. KELCH-LIKE 3; KLHL3	KLHL3	KLHL3						
KLHL7	* 611119. KELCH-LIKE 7; KLHL7	KLHL7							
KLK4	* 603767. KALLIKREIN-RELATED PEPTIDASE 4; KLK4	KLK4	KLK4						
KLKB1	"* 229000. KALLIKREIN B, PLASMA, 1; KLKB1"	KLKB1							
KNG1	* 612358. KININOGEN 1		KNG1						
KRAS	* 190070. V-KI-RAS2 KIRSTEN RAT SARCOMA VIRAL ONCOGENE HOMOLOG; KRAS	KRAS			KRAS	KRAS			
KRIT1	* 604214. KREV INTERACTION TRAPPED 1; KRIT1	KRIT1		KRIT1	KRIT1	KRIT1	KRIT1		
KRT1	* 139350. KERATIN 1; KRT1	KRT1	KRT1		KRT1				
KRT10	* 148080. KERATIN 10; KRT10	KRT10	KRT10			KRT10			
KRT12	* 601687. KERATIN 12; KRT12	KRT12			KRT12				
KRT13	* 148065. KERATIN 13; KRT13	KRT13							
KRT14	* 148066. KERATIN 14; KRT14	KRT14	KRT14		KRT14	KRT14			
KRT16	* 148067. KERATIN 16; KRT16	KRT16			KRT16				
KRT17	* 148069. KERATIN 17; KRT17	KRT17							
KRT18	* 148070. KERATIN 18; KRT18	KRT18			KRT18				
KRT2	* 600194. KERATIN 2; KRT2	KRT2							
KRT3	* 148043. KERATIN 3; KRT3	KRT3			KRT3				
KRT4	* 123940. KERATIN 4; KRT4	KRT4							
KRT5	* 148040. KERATIN 5; KRT5	KRT5	KRT5	KRT5		KRT5	KRT5		
KRT6A	* 148041. KERATIN 6A; KRT6A	KRT6A							
KRT6B	* 148042. KERATIN 6B; KRT6B	KRT6B							
KRT74	* 608248. KERATIN 74; KRT74	KRT74		KRT74					
KRT8	* 148060. KERATIN 8; KRT8	KRT8			KRT8				
KRT83	* 602765. KERATIN 83; KRT83	KRT83							
KRT85	* 602767. KERATIN 85; KRT85	KRT85							
KRT9	* 607606. KERATIN 9; KRT9	KRT9			KRT9				
L1CAM	* 308840. L1 CELL ADHESION MOLECULE; L1CAM	L1CAM	L1CAM			L1CAM			
L2HGDH	* 609584. L-2-HYDROXYGLUTARATE DEHYDROGENASE; L2HGDH	L2HGDH	L2HGDH						
LAMA2	"* 156225. LAMININ, ALPHA-2; LAMA2"	LAMA2							
LAMA3	"* 600805. LAMININ, ALPHA-3; LAMA3"	LAMA3	LAMA3						
LAMB2	"* 150325. LAMININ, BETA-2; LAMB2"	LAMB2	LAMB2						
LAMB3	"* 150310. LAMININ, BETA-3; LAMB3"	LAMB3				LAMB3			
LAMC2	"* 150292. LAMININ, GAMMA-2; LAMC2"	LAMC2				LAMC2			
LAMC3	"* 604349. LAMININ, GAMMA-3; LAMC3"	LAMC3	LAMC3						
LAMP2	* 309060. LYSOSOME-ASSOCIATED MEMBRANE PROTEIN 2; LAMP2	LAMP2				LAMP2			
LARGE	* 603590. ACETYLGLUCOSAMINYLTRANSFERASE-LIKE PROTEIN; LARGE	LARGE							
LBR	* 600024. LAMIN B RECEPTOR; LBR	LBR	LBR		LBR			MP:0002080 & MP:0002081	
LCA5	* 611408. LCA5 GENE; LCA5	LCA5							
LCAT	* 606967. LECITHIN:CHOLESTEROL ACYLTRANSFERASE; LCAT	LCAT							
LCT	* 603202. LACTASE; LCT	LCT							
LDB3	* 605906. LIM DOMAIN-BINDING 3; LDB3	LDB3							
LDHA	* 150000. LACTATE DEHYDROGENASE A; LDHA	LDHA							
LDHB	* 150100. LACTATE DEHYDROGENASE B; LDHB	LDHB							
LDLR	* 606945. LOW DENSITY LIPOPROTEIN RECEPTOR; LDLR	LDLR				LDLR			
LDLRAP1	* 605747. LOW DENSITY LIPOPROTEIN RECEPTOR ADAPTOR PROTEIN 1; LDLRAP1	LDLRAP1	LDLRAP1						
LEMD3	* 607844. LEM DOMAIN-CONTAINING PROTEIN 3; LEMD3	LEMD3		LEMD3					
LEPRE1	* 610339. LEUCINE- AND PROLINE-ENRICHED PROTEOGLYCAN 1; LEPRE1	LEPRE1	LEPRE1						
LEPREL1	* 610341. LEPRECAN-LIKE 1; LEPREL1	LEPREL1							
LFNG	* 602576. LUNATIC FRINGE; LFNG	LFNG	LFNG						
LGI1	"* 604619. LEUCINE-RICH GENE, GLIOMA-INACTIVATED, 1; LGI1"	LGI1		LGI1	LGI1	LGI1	LGI1		MP:0002064
LHCGR	* 152790. LUTEINIZING HORMONE/CHORIOGONADOTROPIN RECEPTOR; LHCGR	LHCGR	LHCGR		LHCGR				
LHFPL5	* 609427. LHFP-LIKE PROTEIN 5; LHFPL5	LHFPL5	LHFPL5						
LHX4	* 602146. LIM HOMEOBOX GENE 4; LHX4	LHX4		LHX4	LHX4	LHX4	LHX4		
LIAS	* 607031. LIPOIC ACID SYNTHASE; LIAS	LIAS							
LIFR	* 151443. LEUKEMIA INHIBITORY FACTOR RECEPTOR; LIFR	LIFR	LIFR						
LIG1	"* 126391. LIGASE I, DNA, ATP-DEPENDENT; LIG1"	LIG1							
LIG4	"* 601837. LIGASE IV, DNA, ATP-DEPENDENT; LIG4"	LIG4							
LIPA	"* 613497. LIPASE A, LYSOSOMAL ACID; LIPA"	LIPA	LIPA						
LIPC	"* 151670. LIPASE, HEPATIC; LIPC"	LIPC							
LIPH	* 607365. LIPASE H; LIPH	LIPH	LIPH						
LIPN	"* 613924. LIPASE FAMILY, MEMBER N; LIPN"	LIPN	LIPN						
LITAF	* 603795. LIPOPOLYSACCHARIDE-INDUCED TUMOR NECROSIS FACTOR-ALPHA FACTOR; LITAF	LITAF				LITAF			
LMAN1	"* 601567. LECTIN, MANNOSE-BINDING, 1; LMAN1"	LMAN1	LMAN1						
LMBR1	"* 605522. LIMB REGION 1, MOUSE, HOMOLOG OF; LMBR1"	LMBR1							
LMF1	* 611761. LIPASE MATURATION FACTOR 1; LMF1	LMF1							
LMNA	* 150330. LAMIN A/C; LMNA	LMNA	LMNA	LMNA	LMNA	LMNA	LMNA		
LMNB1	* 150340. LAMIN B1; LMNB1	LMNB1			LMNB1				
LMX1B	"* 602575. LIM HOMEOBOX TRANSCRIPTION FACTOR 1, BETA; LMX1B"	LMX1B		LMX1B	LMX1B	LMX1B	LMX1B		
LOX	* 153455. LYSYL OXIDASE		LOX						
LOXHD1	* 613072. LIPOXYGENASE HOMOLOGY DOMAIN-CONTAINING 1; LOXHD1	LOXHD1	LOXHD1						
LPAR6	* 609239. LYSOPHOSPHATIDIC ACID RECEPTOR 6; LPAR6	LPAR6	LPAR6						
LPIN1	* 605518. LIPIN 1; LPIN1	LPIN1	LPIN1						
LPIN2	* 605519. LIPIN 2; LPIN2	LPIN2	LPIN2						
LPPR4	Mouse Genome Informatics Database								MP:0002064
LRAT	* 604863. LECITHIN RETINOL ACYLTRANSFERASE; LRAT	LRAT							
LRBA	"* 606453. LIPOPOLYSACCHARIDE-RESPONSIVE, BEIGE-LIKE ANCHOR PROTEIN; LRBA"	LRBA	LRBA						
LRP2	* 600073. LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 2; LRP2	LRP2	LRP2						
LRP4	* 604270. LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 4; LRP4	LRP4	LRP4			LRP4			
LRP5	* 603506. LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 5; LRP5	LRP5	LRP5						
LRP6	* 603507. LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 6		LRP6		LRP6			MP:0002080	
LRPPRC	* 607544. LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN; LRPPRC	LRPPRC							
LRRC6	* 614930. LEUCINE-RICH REPEAT-CONTAINING PROTEIN 6; LRRC6	LRRC6							
LRRC8A	* 608360. LEUCINE-RICH REPEAT-CONTAINING PROTEIN 8A; LRRC8A	LRRC8A			LRRC8A				
LRRK2	* 609007. LEUCINE-RICH REPEAT KINASE 2; LRRK2	LRRK2				LRRK2			
LRSAM1	* 610933. LEUCINE-RICH REPEAT- AND STERILE ALPHA MOTIF-CONTAINING 1; LRSAM1	LRSAM1	LRSAM1						
LRTOMT	* 612414. LEUCINE-RICH TRANSMEMBRANE O-METHYLTRANSFERASE; LRTOMT	LRTOMT	LRTOMT						
LTA	* 153440. LYMPHOTOXIN-ALPHA		LTA						
LTBP2	* 602091. LATENT TRANSFORMING GROWTH FACTOR-BETA-BINDING PROTEIN 2; LTBP2	LTBP2	LTBP2						
LTBP3	* 602090. LATENT TRANSFORMING GROWTH FACTOR-BETA-BINDING PROTEIN 3; LTBP3	LTBP3							
LTN1	Mouse Genome Informatics Database							MP:0002080	
LYST	* 606897. LYSOSOMAL TRAFFICKING REGULATOR; LYST	LYST							
LYZ	* 153450. LYSOZYME; LYZ	LYZ							
MAD1L1	"* 602686. MITOTIC ARREST-DEFICIENT 1, YEAST, HOMOLOG-LIKE 1; MAD1L1"				MAD1L1				
MAFB	"* 608968. V-MAF MUSCULOAPONEUROTIC FIBROSARCOMA ONCOGENE FAMILY, PROTEIN B; MAFB"	MAFB							
MAGT1	* 300715. MAGNESIUM TRANSPORTER 1; MAGT1	MAGT1							
MAK	* 154235. MALE GERM CELL-ASSOCIATED KINASE; MAK	MAK	MAK						
MAN1B1	"* 604346. MANNOSIDASE, ALPHA, CLASS 1B, MEMBER 1; MAN1B1"	MAN1B1	MAN1B1						
MAN2B1	"* 609458. MANNOSIDASE, ALPHA, CLASS 2B, MEMBER 1; MAN2B1"	MAN2B1							
MANBA	"* 609489. MANNOSIDASE, BETA A, LYSOSOMAL; MANBA"	MANBA							
MAP2K1	* 176872. MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1; MAP2K1	MAP2K1	MAP2K1						
MAP2K2	* 601263. MITOGEN-ACTIVATED PROTEIN KINASE KINASE 2; MAP2K2	MAP2K2				MAP2K2			
MAP3K1	* 600982. MITOGEN-ACTIVATED KINASE KINASE KINASE 1; MAP3K1	MAP3K1							
MAP3K12	Mouse Genome Informatics Database							MP:0002081	
MAPK10	* 602897. MITOGEN-ACTIVATED PROTEIN KINASE 10; MAPK10	MAPK10		MAPK10		MAPK10	MAPK10		
MAPT	* 157140. MICROTUBULE-ASSOCIATED PROTEIN TAU; MAPT	MAPT	MAPT	MAPT					
MARVELD2	* 610572. MARVEL DOMAIN-CONTAINING PROTEIN 2; MARVELD2	MARVELD2	MARVELD2						
MASP1	* 600521. MANNAN-BINDING LECTIN SERINE PROTEASE 1; MASP1	MASP1							
MASP2	* 605102. MANNAN-BINDING LECTIN SERINE PROTEASE 2; MASP2	MASP2							
MASTL	* 608221. MICROTUBULE-ASSOCIATED SERINE/THREONINE KINASE-LIKE; MASTL	MASTL							
MAT1A	"* 610550. METHIONINE ADENOSYLTRANSFERASE I, ALPHA; MAT1A"	MAT1A	MAT1A						
MATN3	* 602109. MATRILIN 3; MATN3	MATN3	MATN3		MATN3				
MATR3	* 164015. MATRIN 3; MATR3	MATR3							
MBD5	* 611472. METHYL-CpG-BINDING DOMAIN PROTEIN 5; MBD5	MBD5		MBD5					
MBTPS2	"* 300294. MEMBRANE-BOUND TRANSCRIPTION FACTOR PROTEASE, SITE 2; MBTPS2"	MBTPS2							
MC1R	* 155555. MELANOCORTIN 1 RECEPTOR		MC1R						
MC2R	* 607397. MELANOCORTIN 2 RECEPTOR; MC2R	MC2R							
MC3R	* 155540. MELANOCORTIN 3 RECEPTOR; MC3R				MC3R				
MC4R	* 155541. MELANOCORTIN 4 RECEPTOR; MC4R	MC4R	MC4R	MC4R	MC4R				
MCC	* 159350. MUTATED IN COLORECTAL CANCERS; MCC	MCC							
MCCC1	* 609010. 3-METHYLCROTONYL-CoA CARBOXYLASE 1; MCCC1	MCCC1			MCCC1				
MCCC2	* 609014. 3-METHYLCROTONYL-CoA CARBOXYLASE 2; MCCC2	MCCC2							
MCEE	* 608419. METHYLMALONYL-CoA EPIMERASE; MCEE	MCEE							
MCFD2	* 607788. MULTIPLE COAGULATION FACTOR DEFICIENCY PROTEIN 2; MCFD2	MCFD2							
MCM4	"* 602638. MINICHROMOSOME MAINTENANCE, S. CEREVISIAE, HOMOLOG OF, 4"		MCM4						
MCM6	"* 601806. MINICHROMOSOME MAINTENANCE, S. POMBE, HOMOLOG OF, 6; MCM6"	MCM6	MCM6						
MCOLN1	* 605248. MUCOLIPIN 1; MCOLN1	MCOLN1							
MCPH1	* 607117. MCPH1 GENE; MCPH1	MCPH1	MCPH1						
MDM2	* 164785. MOUSE DOUBLE MINUTE 2 HOMOLOG; MDM2				MDM2				
ME2	* 154270. MALIC ENZYME 2		ME2						
MECP2	* 300005. METHYL-CpG-BINDING PROTEIN 2; MECP2	MECP2				MECP2			MP:0002064
MED12	* 300188. MEDIATOR COMPLEX SUBUNIT 12; MED12	MED12			MED12				
MED13L	* 608771. MEDIATOR COMPLEX SUBUNIT 13-LIKE; MED13L	MED13L							
MED17	* 603810. MEDIATOR COMPLEX SUBUNIT 17; MED17	MED17							
MED23	* 605042. MEDIATOR COMPLEX SUBUNIT 23; MED23	MED23	MED23						
MED25	* 610197. MEDIATOR COMPLEX SUBUNIT 25; MED25	MED25							
MEF2A	"* 600660. MADS BOX TRANSCRIPTION ENHANCER FACTOR 2, POLYPEPTIDE A; MEF2A"				MEF2A				
MEF2C	"* 600662. MADS BOX TRANSCRIPTION ENHANCER FACTOR 2, POLYPEPTIDE C; MEF2C"	MEF2C		MEF2C		MEF2C	MEF2C		
MEFV	* 608107. FAMILIAL MEDITERRANEAN FEVER GENE; MEFV	MEFV	MEFV						
MEGF10	* 612453. MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS 10; MEGF10	MEGF10	MEGF10						
MEN1	* 613733. MEN1 GENE; MEN1	MEN1				MEN1			
MERTK	* 604705. MER TYROSINE KINASE PROTOONCOGENE; MERTK	MERTK	MERTK						
MFN2	* 608507. MITOFUSIN 2; MFN2	MFN2	MFN2		MFN2	MFN2			
MFRP	* 606227. MEMBRANE-TYPE FRIZZLED-RELATED PROTEIN; MFRP	MFRP	MFRP						
MFSD8	* 611124. MAJOR FACILITATOR SUPERFAMILY DOMAIN-CONTAINING PROTEIN 8; MFSD8	MFSD8	MFSD8						
MGAT2	"* 602616. ALPHA-1,6-MANNOSYL-GLYCOPROTEIN BETA-1,2-N-ACETYLGLUCOSAMINYLTRANSFERASE; MGAT2"	MGAT2	MGAT2						
MGP	* 154870. MATRIX GAMMA-CARBOXYGLUTAMIC ACID; MGP	MGP	MGP						
MGRN1	Mouse Genome Informatics Database							MP:0002080	
MIB1	Mouse Genome Informatics Database							MP:0002080	
MID1	* 300552. MIDLINE 1; MID1	MID1							
MITF	* 156845. MICROPHTHALMIA-ASSOCIATED TRANSCRIPTION FACTOR; MITF	MITF	MITF	MITF	MITF				
MKKS	* 604896. MKKS GENE; MKKS	MKKS	MKKS						
MKS1	* 609883. MKS1 GENE; MKS1	MKS1	MKS1						
MLC1	* 605908. MLC1 GENE; MLC1	MLC1							
MLH1	"* 120436. MutL, E. COLI, HOMOLOG OF, 1; MLH1"	MLH1			MLH1	MLH1			
MLH3	"* 604395. MutL, E. COLI, HOMOLOG OF, 3; MLH3"				MLH3				
MLL	Mouse Genome Informatics Database							MP:0002080	
MLL2	* 602113. MYELOID/LYMPHOID OR MIXED LINEAGE LEUKEMIA 2; MLL2	MLL2		MLL2		MLL2	MLL2		
MLPH	* 606526. MELANOPHILIN; MLPH	MLPH						MP:0002080	
MMAA	* 607481. MMAA GENE; MMAA	MMAA							
MMAB	* 607568. MMAB GENE; MMAB	MMAB							
MMACHC	* 609831. MMACHC GENE; MMACHC	MMACHC							
MMADHC	* 611935. MMADHC GENE; MMADHC	MMADHC							
MMP1	* 120353. MATRIX METALLOPROTEINASE 1; MMP1	MMP1	MMP1						
MMP13	* 600108. MATRIX METALLOPROTEINASE 13; MMP13	MMP13	MMP13						
MMP2	* 120360. MATRIX METALLOPROTEINASE 2; MMP2	MMP2	MMP2						
MMP20	* 604629. MATRIX METALLOPROTEINASE 20; MMP20	MMP20	MMP20						
MMP9	* 120361. MATRIX METALLOPROTEINASE 9; MMP9	MMP9	MMP9						
MOCS1	* 603707. MOLYBDENUM COFACTOR SYNTHESIS GENE 1; MOCS1	MOCS1							
MOCS2	* 603708. MOLYBDENUM COFACTOR SYNTHESIS GENE 2; MOCS2	MOCS2	MOCS2						
MOG	* 159465. MYELIN-OLIGODENDROCYTE GLYCOPROTEIN; MOG	MOG							
MOGS	* 601336. GLUCOSIDASE I; GCS1	MOGS							
MPDU1	* 604041. MANNOSE-P-DOLICHOL UTILIZATION DEFECT 1; MPDU1	MPDU1							
MPI	* 154550. MANNOSEPHOSPHATE ISOMERASE; MPI	MPI	MPI						
MPL	* 159530. MYELOPROLIFERATIVE LEUKEMIA VIRUS ONCOGENE; MPL	MPL							
MPO	* 606989. MYELOPEROXIDASE; MPO	MPO							
MPV17	"* 137960. MPV17, MOUSE, HOMOLOG OF; MPV17"	MPV17							
MPZ	* 159440. MYELIN PROTEIN ZERO; MPZ	MPZ	MPZ	MPZ	MPZ	MPZ	MPZ		
MRAP	* 609196. MELANOCORTIN 2 RECEPTOR ACCESSORY PROTEIN; MRAP	MRAP	MRAP						
MRE11A	"* 600814. MEIOTIC RECOMBINATION 11, S. CEREVISIAE, HOMOLOG OF, A; MRE11A"	MRE11A	MRE11A						
MRPL3	* 607118. MITOCHONDRIAL RIBOSOMAL PROTEIN L3; MRPL3	MRPL3							
MRPS22	* 605810. MITOCHONDRIAL RIBOSOMAL PROTEIN S22; MRPS22	MRPS22							
MS4A1	"* 112210. MEMBRANE-SPANNING 4 DOMAINS, SUBFAMILY A, MEMBER 1; MS4A1"	MS4A1							
MSH2	"* 609309. MutS, E. COLI, HOMOLOG OF, 2; MSH2"	MSH2				MSH2			
