,Gene_Name,p-val,collapsing_rank
856,CASS4,0.21052725100000003,857
857,RPS24,0.49990021799999995,858
858,MRPL1,0.07553989900000001,859
859,MS4A8,0.10089158,860
860,AKR1B1,0.044320192,861
861,TXNDC12,0.48963007,862
862,BAZ1B,0.578912092,863
863,KIAA1033,0.811628437,864
864,ESPL1,0.60902136,865
865,OR8J1,1.0,866
866,CYS1,1.0,867
867,RNF113A,0.29465958,868
868,SRSF7,0.414879646,869
869,CTNNAL1,0.409127078,870
870,PLGRKT,0.767539051,871
871,NEBL,0.914580585,872
872,FREM2,0.375120399,873
873,METTL24,0.828204484,874
874,RAB3GAP2,0.314981501,875
875,GANAB,0.379135385,876
876,TSC22D2,0.608046925,877
877,GATA2,0.033384761,878
878,MLEC,1.0,879
879,FAM214B,0.30412921600000004,880
880,ACER1,0.020842963,881
881,RSAD1,0.515871801,882
882,OR8J3,0.638865859,883
883,AASDH,0.28127934600000004,884
884,ZFAND6,1.0,885
885,SLFN13,1.0,886
886,TTPA,0.420329495,887
887,USP7,0.41853428,888
888,FGF12,0.798729847,889
889,DEFB110,0.551542367,890
890,LRP1B,0.356782015,891
891,RPL8,0.023309554,892
892,PARP3,0.7781130279999999,893
893,ZNF2,0.62486816,894
894,PGAM1,0.7062887929999999,895
895,CCNC,1.0,896
896,PDGFRL,0.452926383,897
897,PLEKHA1,0.080734797,898
898,NUPL2,0.725137875,899
899,ALYREF,0.128921137,900
900,PAPL,0.48526139700000004,901
901,EDDM3B,0.302662395,902
902,SLC46A2,0.249108315,903
903,METTL7B,0.435215101,904
904,EDIL3,0.386049281,905
905,SFTA2,0.579844793,906
906,C4ORF26,0.37042192700000004,907
907,DNMBP,0.849842255,908
908,CACNG6,0.227504715,909
909,SDCCAG3,0.887804618,910
910,CLEC2L,0.17119250600000002,911
911,IL10RB,0.023856252999999997,912
912,CPNE9,0.846428925,913
913,ADAM19,0.24239973399999998,914
914,CSRP3,0.500789471,915
915,DNAJC10,0.694195132,916
916,DNAL4,0.11601872099999999,917
917,RAB6B,0.716107695,918
918,MARCH10,0.7734051359999999,919
919,ENPP3,0.031158907000000003,920
920,CRABP1,0.266357809,921
921,LEPREL1,0.397052907,922
922,MAP3K11,0.878280389,923
923,CYP4F11,0.522048702,924
924,ARFRP1,0.229124033,925
925,B3GNTL1,0.250789697,926
926,F11,0.467882645,927
927,C9ORF66,0.22308652699999998,928
928,GSG1L,0.273469858,929
929,GRSF1,0.076762732,930
930,CDC37,0.269421254,931
931,SURF6,0.583360925,932
932,UGT1A9,1.0,933
933,CCL17,0.733737937,934
934,NOL9,0.832519131,935
935,TAS2R43,1.0,936
936,RC3H1,0.46643523600000003,937
937,PTTG1,1.0,938
938,HDAC11,0.070031547,939
939,BSND,0.12039188,940
940,PUS3,0.731861075,941
941,HSDL2,0.5271467120000001,942
942,PDSS2,0.799811004,943
943,IKBIP,0.328146074,944
944,STX11,0.662326358,945
945,MED26,0.215640516,946
946,ASB18,1.0,947
947,KCNK16,0.5931913639999999,948
948,TYRP1,0.63108009,949
949,BMF,1.0,950
950,ARL4C,0.536649185,951
951,GABRB3,1.0,952
952,TMEM218,1.0,953
953,GPR63,0.247939095,954
954,SNX9,0.739976891,955
955,ZIC4,0.7904474579999999,956
956,PPP1R10,0.85717661,957
957,CYP20A1,0.8509452540000001,958
958,CASP10,0.335520725,959
959,SOWAHB,0.49964841,960
960,PMS2,0.338691015,961
961,JAK1,1.0,962
962,TMEM11,0.572149679,963
963,STYX,1.0,964
964,NYNRIN,0.250603913,965
965,SLC19A1,0.130872131,966
966,PGLYRP2,0.6046213020000001,967
967,CREBZF,1.0,968
968,LMO3,1.0,969
969,FIGNL1,0.290800255,970
970,RPL18,1.0,971
971,GOLGA5,0.100808156,972
972,CES4A,0.567250837,973
973,TIMD4,0.280437493,974
974,TACR2,0.094104134,975
975,TAS2R46,0.829930231,976
976,CCDC121,0.056905832999999996,977
977,STMN4,0.7156712909999999,978
978,ARHGEF4,0.878537913,979
979,PEG3,0.023095551000000002,980
980,ANXA4,0.48447495100000004,981
981,PTPRE,0.27148638,982
982,C9ORF9,1.0,983
983,HSBP1,1.0,984
984,RNF6,0.623513573,985
985,CD99L2,0.792764923,986
986,TRIM40,0.39715138,987
987,PEX3,0.796925944,988
988,ZNF473,0.5373768,989
989,KIAA1257,0.33081405,990
990,SARNP,0.056527067,991
991,SPHK1,0.45982522,992
992,KRTAP25-1,0.048996667,993
993,DSC1,0.16189020699999998,994
994,KLC1,1.0,995
995,LCE1C,0.7907200390000001,996
996,TMEM50B,0.59531497,997
997,WWTR1,0.154511587,998
998,OR56A1,0.119310607,999
999,KRTAP4-11,0.65041642,1000
1000,NDUFAF4,1.0,1001
1001,CBLN3,0.250792358,1002
1002,IGF1R,0.902236603,1003
1003,ZNF331,0.630530061,1004
1004,ABTB1,0.25244585399999997,1005
1005,IFT43,0.123941348,1006
1006,MAGEA11,0.757543185,1007
1007,FARSB,0.8626755490000001,1008
1008,NT5C1A,0.102665387,1009
1009,PLEKHA4,0.274466659,1010
1010,PRIMPOL,0.694747212,1011
1011,MGAT4C,1.0,1012
1012,CYB5R1,0.377399641,1013
1013,PTF1A,1.0,1014
1014,BTBD10,0.599246019,1015
1015,NUP85,0.29832416100000003,1016
1016,MYH2,0.835000202,1017
1017,PROS1,0.7412434720000001,1018
1018,TMPRSS5,0.485543834,1019
1019,ZCCHC17,0.446182068,1020
1020,CEND1,0.5765897179999999,1021
1021,PNISR,0.48881062700000005,1022
1022,LSM1,0.531747607,1023
1023,ACOT7,0.040764093,1024
1024,GAA,0.33190132699999997,1025
1025,C3ORF17,0.5161527260000001,1026
1026,ZNF667,0.635805297,1027
1027,PINK1,0.397084785,1028
1028,PARVB,0.739448916,1029
1029,KIAA1586,0.8912519090000001,1030
1030,HLTF,0.39394238,1031
1031,TBC1D16,0.562596234,1032
1032,SOGA1,0.19566521,1033
1033,BCL10,0.30878184,1034
1034,PQBP1,0.175595079,1035
1035,RARS,0.881170337,1036
1036,KCNC1,0.24205713399999998,1037
1037,GPR12,0.35585613200000005,1038
1038,FMNL3,0.42339682799999995,1039
1039,FAM49B,0.189954285,1040
1040,ABCC8,0.7530003540000001,1041
1041,SPATA12,0.54651863,1042
1042,ZNF540,0.055973811,1043
1043,NSUN2,0.8851189979999999,1044
1044,ZXDA,0.597790071,1045
1045,SPDEF,0.160565895,1046
1046,ZC3H12A,0.270081246,1047
1047,REP15,0.617241222,1048
1048,HES7,0.579844793,1049
1049,PYGO1,0.732992185,1050
1050,KCNQ2,0.224634191,1051
1051,PHLPP2,0.280959279,1052
1052,CYB561A3,0.7892522479999999,1053
1053,ABAT,0.337893262,1054
1054,SAP130,0.250007082,1055
1055,FPGS,0.868994706,1056
1056,ABHD13,0.31593584,1057
1057,ANXA2R,1.0,1058
1058,LRRC34,0.385935436,1059
1059,TMA16,0.790402257,1060
1060,AKR1B10,1.0,1061
1061,ACTG2,1.0,1062
1062,PAOX,0.387421765,1063
1063,CPA1,0.405577395,1064
1064,ATP6V1E1,0.16468039199999998,1065
1065,RTP1,1.0,1066
1066,FAM131A,0.333274195,1067
1067,WDR46,0.22878398,1068
1068,ZNF689,0.7141363709999999,1069
1069,PAK4,1.0,1070
1070,SMC2,0.891672143,1071
1071,NUDT2,0.6592276189999999,1072
1072,OSGIN1,0.36545910200000004,1073
1073,ATP1A1,0.111040294,1074
1074,DUS3L,0.8701151,1075
1075,MYEOV2,0.813904982,1076
1076,FAM32A,1.0,1077
1077,MAP2K7,0.15459703800000002,1078
1078,PALM2,0.362651777,1079
1079,KRT28,0.586926307,1080
1080,SLC6A13,0.377458057,1081
1081,PREPL,0.142312528,1082
1082,IFI6,0.7062887929999999,1083
1083,FOXF2,0.430977045,1084
1084,ADCK2,1.0,1085
1085,AP3M2,0.074860963,1086
1086,DDX6,0.482633001,1087
1087,SLC25A37,1.0,1088
1088,NIPSNAP1,0.518010001,1089
1089,TMEM167B,1.0,1090
1090,FEZF2,0.60700388,1091
1091,TEAD1,1.0,1092
1092,METTL2B,1.0,1093
1093,ABT1,1.0,1094
1094,ARHGAP4,0.8330687520000001,1095
1095,HTR2B,0.749398707,1096
1096,GHITM,0.13755432199999998,1097
1097,GSG1,1.0,1098
1098,PLRG1,0.281583776,1099
1099,FAM188B,0.594944894,1100
1100,ANGEL1,0.60318681,1101
1101,PGC,0.40223097700000005,1102
1102,MYADM,0.856626902,1103
1103,EIF3A,0.9032766720000001,1104
1104,RPA4,0.284009291,1105
1105,UBE2J1,0.072858351,1106
1106,PPM1E,0.129268929,1107
1107,STRA13,1.0,1108
1108,PGBD2,0.76651596,1109
1109,CCDC59,0.23950182899999997,1110
1110,AGTPBP1,0.042215002,1111
1111,MYO1D,0.467963585,1112
1112,YDJC,0.40780903399999996,1113
1113,XRCC4,1.0,1114
1114,C7ORF55,0.23354242100000003,1115
1115,MED30,0.658452088,1116
1116,RPS26,0.536649185,1117
1117,NLRP10,1.0,1118
1118,EIF3M,0.665939276,1119
1119,SLC35E3,0.215091773,1120
1120,VIP,0.767115304,1121
1121,SPATA18,0.298220387,1122
1122,MYO1G,0.831760795,1123
1123,CCDC90B,0.441291892,1124
1124,IFT172,0.071411027,1125
1125,OR6S1,0.867445145,1126
1126,HNRNPU,0.530980363,1127
1127,C7ORF57,0.36500135200000006,1128
1128,FAM211B,0.739993566,1129
1129,BMPR1A,0.042081488,1130
1130,CLEC5A,0.816498084,1131
1131,CD163,0.181130209,1132
1132,EIF2S2,1.0,1133
1133,SELENBP1,0.635576933,1134
1134,TSPAN7,1.0,1135
1135,GAST,0.813014344,1136
1136,ENTHD1,0.400406307,1137
1137,PPP6R3,0.243579,1138
1138,TCEAL3,0.607159256,1139
1139,ZNHIT3,0.175780313,1140
1140,LTBP2,0.280577554,1141
1141,PRSS36,0.873546499,1142
1142,MEIOB,0.29847758399999996,1143
1143,N4BP2L2,0.375591393,1144
1144,UBB,0.140408702,1145
1145,H2BFWT,0.11931314900000001,1146
1146,HGSNAT,0.749197607,1147
1147,STAG3,0.9172948590000001,1148
1148,CYP26B1,0.708019453,1149
1149,IFNGR2,1.0,1150
1150,C1ORF109,0.16039144800000002,1151
1151,ZNF658,1.0,1152
1152,ZFP42,0.427822624,1153
1153,CYP3A43,0.02069597,1154
1154,ADAMTSL1,0.777414114,1155
1155,C7ORF55-LUC7L2,0.14904694599999999,1156
1156,IGSF1,0.598105081,1157
1157,C7ORF33,1.0,1158
1158,TMCC3,0.8460380259999999,1159
1159,PRKACG,0.8510469890000001,1160
1160,MET,0.244152903,1161
1161,TRIM29,0.36157965799999997,1162
1162,C11ORF73,0.70157918,1163
1163,SCN4B,0.739993566,1164
1164,GRIA2,0.352626854,1165
1165,C14ORF159,0.8509318220000001,1166
1166,NFKBIL1,0.779877915,1167
1167,ANKMY1,0.7342989590000001,1168
1168,ANGPTL3,0.362218282,1169
1169,ZNF140,0.813087986,1170
1170,NTN4,1.0,1171
1171,CHRNA7,0.08470015199999999,1172
1172,TGS1,0.545501445,1173
1173,ADAM33,0.74797368,1174
1174,TDRD7,0.718261906,1175
1175,LIPG,0.253602211,1176
1176,DOCK6,0.644890111,1177
1177,NRM,1.0,1178
1178,EEF2K,0.896549543,1179
1179,KLHDC3,0.271411864,1180
1180,FAAH,0.162812393,1181
1181,DNAJB8,0.727440812,1182
1182,CD2AP,0.136017273,1183
1183,WTIP,0.24985996100000002,1184
1184,CA14,0.847183144,1185
1185,DHX58,0.58889297,1186
1186,CCS,1.0,1187
1187,ATP1A2,1.0,1188
1188,PTRH2,0.045013187999999996,1189
1189,HIST3H3,0.49353130799999995,1190
1190,IL34,0.6692457860000001,1191
1191,PSRC1,0.051423597,1192
1192,NRIP1,0.807517543,1193
1193,HBG1,1.0,1194
1194,ZCCHC24,0.5943192429999999,1195
1195,ZFYVE28,0.09578269800000001,1196
1196,PCDHA11,0.39343954600000003,1197
1197,HECW1,0.261421236,1198
1198,ZNF280D,0.45224044700000005,1199
1199,RUNDC3B,0.657457796,1200
1200,SGCG,1.0,1201
1201,ESPNL,0.162763973,1202
1202,NPY2R,0.40662210299999996,1203
1203,GSAP,0.608438265,1204
1204,NUMA1,0.547257483,1205
1205,PROZ,0.762247769,1206
1206,GAPDH,1.0,1207
1207,SRRM2,0.002713285,1208
1208,TUBD1,0.23305318,1209
1209,HEY2,0.629036861,1210
1210,C19ORF12,0.130283129,1211
1211,GGT5,0.389201925,1212
1212,MYRIP,0.359632995,1213
1213,FDFT1,0.227864058,1214
1214,KCNS1,1.0,1215
1215,CEACAM8,0.343678828,1216
1216,FYN,0.198699505,1217
1217,SORT1,0.596324787,1218
1218,CCNJ,1.0,1219
1219,SLC7A10,0.17004679600000003,1220
1220,MRPL10,0.168916715,1221
1221,TVP23A,0.778258785,1222
1222,IL8,0.479067213,1223
1223,FAM71F1,0.044352509000000005,1224
1224,GRM6,0.819693463,1225
1225,PRR5,0.073728726,1226
1226,LYPD3,0.8624331209999999,1227
1227,RIMBP2,1.0,1228
1228,RAP2A,0.531747607,1229
1229,TMCO2,0.308632962,1230
1230,ZNF470,0.01284146,1231
1231,PLBD1,0.8841953790000001,1232
1232,PLEKHG6,0.148667026,1233
1233,HOMER1,1.0,1234
1234,HOXD4,0.164915118,1235
1235,RABL2A,0.5136390479999999,1236
1236,ZNF223,0.13449725199999998,1237
1237,FKBP14,0.40273130799999995,1238
1238,MPLKIP,1.0,1239
1239,NANOS2,0.20646135399999999,1240
1240,TTC29,0.8346310379999999,1241
1241,FNDC4,1.0,1242
1242,TRPM2,0.39767438299999996,1243
1243,FOXN3,0.31400227399999997,1244
1244,RRAGC,0.024139335,1245
1245,LPHN2,0.17738014,1246
1246,PARPBP,0.36269148,1247
1247,IGDCC4,0.7092720020000001,1248
1248,ZCCHC10,1.0,1249
1249,KIAA1958,0.778997232,1250
1250,REG1A,0.402257605,1251
1251,C11ORF40,0.276265192,1252
1252,IL22RA1,0.162871498,1253
1253,VEGFA,0.6930926940000001,1254
1254,CDKL3,0.12163925199999999,1255
1255,IDUA,0.85058634,1256
1256,TEX15,0.5443206039999999,1257
1257,DLAT,0.883247175,1258
1258,GAREM,0.8899113129999999,1259
1259,GAPDHS,0.590977998,1260
1260,KLKB1,0.508358258,1261
1261,EMC10,1.0,1262
1262,GINM1,0.223087817,1263
1263,P2RY14,0.123531509,1264
1264,EEPD1,1.0,1265
1265,MECR,0.183715734,1266
1266,ANAPC2,0.077458942,1267
1267,LRIF1,0.483978339,1268
1268,EREG,0.073873735,1269
1269,KLHL29,0.637958909,1270
1270,ANXA3,0.190510705,1271
1271,PAX4,0.6995296040000001,1272
1272,AGR3,0.787938384,1273
1273,TAS2R14,0.837555163,1274
1274,TSSC4,0.867426087,1275
1275,GKN1,1.0,1276
1276,EHF,1.0,1277
1277,HIST1H3G,0.403706694,1278
1278,PLD5,0.6591740620000001,1279
1279,OR5AP2,0.225362835,1280
1280,EMC2,0.587375514,1281
1281,HDHD3,0.6530306810000001,1282
1282,LYPD6,0.812587587,1283
1283,NFE2,0.475278839,1284
1284,YTHDC2,0.643475964,1285
1285,PLA2G2E,0.742928134,1286
1286,EIF4E2,0.10717905800000001,1287
1287,SECTM1,0.369477592,1288
1288,TMEM171,0.66292576,1289
1289,FBXO28,0.752515892,1290
1290,HSD17B13,0.050321719,1291
1291,IPO13,0.20366522199999998,1292
1292,ADCY3,0.902871408,1293
1293,GAL3ST4,0.39463316600000004,1294
1294,MXD4,0.085005828,1295
1295,MIP,0.78508538,1296
1296,ADIPOQ,0.072167316,1297
1297,C1ORF63,0.129651256,1298
1298,WDR77,1.0,1299
1299,CYTH2,0.801985258,1300
1300,ZDHHC6,0.744920685,1301
1301,ASCL3,0.581191241,1302
1302,SYT2,1.0,1303
1303,TMEM140,0.47004688299999997,1304
1304,CD163L1,0.760883034,1305
1305,ATF5,1.0,1306
1306,RNF212,1.0,1307
1307,SMYD5,0.8059255409999999,1308
1308,VPS45,1.0,1309
1309,SLITRK2,0.701303655,1310
1310,LMBRD2,0.839519549,1311
1311,UNC5D,0.375947542,1312
1312,GADD45B,1.0,1313
1313,GLTPD1,1.0,1314
1314,NCK1,0.205911261,1315
1315,LPPR1,0.573194736,1316
1316,CKAP2,0.176683774,1317
1317,SPCS1,0.498130191,1318
1318,CXCL13,0.18555144199999998,1319
1319,TAF13,0.27170746,1320
1320,NPTX1,0.796896585,1321
1321,GPR98,0.347769861,1322
1322,SPINK4,1.0,1323
1323,AVPR2,0.216685218,1324
1324,CRTAM,0.072599943,1325
1325,FOXK1,0.849116613,1326
1326,ZFHX3,0.212354928,1327
1327,ANKRD10,0.20354342600000003,1328
1328,WWC3,0.177266951,1329
1329,EXOC6,0.508677745,1330
1330,NEGR1,0.564160509,1331
1331,FUT6,1.0,1332
1332,SPEG,0.77091686,1333
1333,SH2D3A,0.7696067790000001,1334
1334,MSLN,0.093217323,1335
1335,PPM1F,0.890407827,1336
1336,TIMELESS,0.90773892,1337
1337,C17ORF70,1.0,1338
1338,KDM3B,0.002485675,1339
1339,TOMM20L,0.20138174600000003,1340
1340,HELLS,1.0,1341
1341,TMEM9B,0.36061045799999997,1342
1342,CSN1S1,0.025625991,1343
1343,OR10A2,1.0,1344
1344,ZNF607,0.087463609,1345
1345,TMX2,0.833741132,1346
1346,DHX15,1.0,1347
1347,NUDT14,1.0,1348
1348,PPDPF,0.27125915,1349
1349,GAS2L2,0.45479689700000003,1350
1350,PLB1,0.45036599200000005,1351
1351,RTN2,0.544286196,1352
1352,EFCAB11,1.0,1353
1353,FER,0.474803904,1354
1354,AFF4,0.7363227609999999,1355
1355,LDB1,0.333212561,1356
1356,C10ORF129,0.245100874,1357
1357,SAGE1,0.5376750920000001,1358
1358,ABHD4,0.45612147299999994,1359
1359,CXCL17,1.0,1360
1360,RBM10,0.767115304,1361
1361,MAPK6,0.7325273409999999,1362
1362,UACA,0.47457313799999995,1363
1363,ZNF605,0.229867956,1364
1364,KLK3,0.8306354359999999,1365
1365,PTEN,0.561667951,1366
1366,KIAA0020,0.16016297699999998,1367
1367,OR2M2,0.109834043,1368
1368,LTB4R,1.0,1369
1369,DNAJA2,0.29465958,1370
1370,C10ORF25,1.0,1371
1371,GRIA1,0.064617256,1372
1372,RIPPLY3,0.769379864,1373
1373,NEIL3,0.736614392,1374
1374,NR1H3,0.694547806,1375
1375,CPNE8,0.24027662,1376
1376,IMPG1,0.78660129,1377
1377,TMEM101,1.0,1378
1378,TAS2R41,0.168901473,1379
1379,ARHGDIB,1.0,1380
1380,DNPEP,1.0,1381
1381,CMKLR1,1.0,1382
1382,RADIL,0.509623618,1383
1383,OR4D2,0.829540119,1384
1384,ESPN,0.290829218,1385
1385,FPR3,0.22850394,1386
1386,THOC2,0.68961018,1387
1387,WDR92,0.275770086,1388
1388,IL37,0.8066874740000001,1389
1389,L3HYPDH,0.18693549399999998,1390
1390,PACSIN1,0.7809770709999999,1391
1391,VAMP1,0.045188725,1392
1392,RFWD2,0.6849021740000001,1393
1393,SLCO1B1,0.8857367359999999,1394
1394,SNAI2,0.37710161200000003,1395
1395,PET112,0.23900440399999998,1396
1396,ZNF500,1.0,1397
1397,CPO,0.5554715729999999,1398
1398,PGRMC2,1.0,1399
1399,LRP5L,1.0,1400
1400,IRX1,0.187159173,1401
1401,MOGS,0.7875090840000001,1402
1402,C21ORF58,1.0,1403
1403,TGIF2-C20ORF24,0.333212561,1404
1404,PWP1,0.724890424,1405
1405,PPP1R14D,0.590334444,1406
1406,RHBDF1,1.0,1407
1407,FIS1,0.789414913,1408
1408,PI4KA,0.33876759700000003,1409
1409,PISD,0.8346410190000001,1410
1410,AMIGO3,0.296089606,1411
1411,PLEKHB2,0.681082195,1412
1412,UBLCP1,0.063850409,1413
1413,PAQR5,0.088454964,1414
1414,HESX1,0.142696846,1415
1415,OR9Q1,0.370749152,1416
1416,NME1-NME2,0.152859,1417
1417,CPNE3,0.8671214009999999,1418
1418,OSTN,0.453963853,1419
1419,CERS2,0.6303114320000001,1420
1420,AZU1,1.0,1421
1421,RAP2B,0.40117797200000005,1422
1422,PSPN,0.36812828200000003,1423
1423,ETV3,0.754754235,1424
1424,ZC4H2,0.604810063,1425
1425,DNAH7,0.950605893,1426
1426,OR2M4,0.8176107140000001,1427
1427,TPRA1,0.739501175,1428
1428,TNFRSF12A,0.044095754,1429
1429,HP,0.27608325699999997,1430
1430,POLD1,0.259931637,1431
1431,THUMPD3,1.0,1432
1432,RDH16,1.0,1433
1433,HEG1,0.822430565,1434
1434,SIK2,0.335402347,1435
1435,ITIH4,1.0,1436
1436,ADAM22,0.74898238,1437
1437,SUCNR1,0.006643735,1438
1438,SDHC,1.0,1439
1439,OR6C68,0.5180224929999999,1440
1440,EXOC3L1,1.0,1441
1441,MED23,0.156983684,1442
1442,ANKRD33B,0.38094257200000003,1443
1443,TEX11,0.189028162,1444
1444,MIB2,0.703968505,1445
1445,SLC7A2,0.16461468099999998,1446
1446,NUP43,0.693812632,1447
1447,WDR13,1.0,1448
1448,PRR12,0.017207633,1449
1449,ELL3,0.569125796,1450
1450,WDR24,1.0,1451
1451,L3MBTL1,0.7841336740000001,1452
1452,TBCEL,1.0,1453
1453,RBMX2,0.7426649999999999,1454
1454,KRTAP4-4,0.23549973,1455
1455,LIN9,0.48787501200000005,1456
1456,ECD,0.867294867,1457
1457,EXPH5,0.465378808,1458
1458,TXNRD1,1.0,1459
1459,BLOC1S6,1.0,1460
1460,KIF18A,0.589725108,1461
1461,EDNRB,0.8171605120000001,1462
1462,HIST2H2AB,0.391616687,1463
1463,MYLPF,0.19221173600000002,1464
1464,ZFP36L1,0.340255077,1465
1465,FUT7,1.0,1466
1466,SEPT11,1.0,1467
1467,FBXO11,0.5606670579999999,1468
1468,BLOC1S5,1.0,1469
1469,EPSTI1,0.40496907200000004,1470
1470,KIAA1024,0.281490978,1471
1471,SYDE1,0.37918333,1472
1472,MTMR6,0.731823489,1473
1473,SP8,0.8076113309999999,1474
1474,SIL1,0.636746671,1475
1475,TBC1D8,0.9141974890000001,1476
1476,RASL11B,0.60534676,1477
1477,NUB1,0.348530014,1478
1478,TMEM169,0.82849127,1479
1479,DPF2,1.0,1480
1480,CHFR,0.162651488,1481
1481,PDCD2L,0.540397851,1482
1482,ZBTB44,0.010337387,1483
1483,PKN1,0.175641253,1484
1484,ATP5J2-PTCD1,0.705689135,1485
1485,ATP2B2,0.26057381399999996,1486
1486,SCRIB,0.312122991,1487
1487,OR13C3,0.141080873,1488
1488,AKAP13,0.38898864299999997,1489
1489,IRS4,0.293986945,1490
1490,QRICH1,0.101483585,1491
1491,MCHR2,0.591334172,1492
1492,WDR1,0.09397033800000001,1493
1493,GLIS1,1.0,1494
1494,KLK14,0.5714245379999999,1495
1495,CPT1C,1.0,1496
1496,ACSL6,0.11801548099999999,1497
1497,P2RX5,0.379335979,1498
1498,RPL22,0.36487526299999995,1499
1499,TIGD2,0.6776404570000001,1500
1500,CALCA,0.35517060200000006,1501
1501,RBM41,0.09655974199999999,1502
1502,ICAM3,0.046189512,1503
1503,GTPBP1,0.856526468,1504
1504,SLC43A1,0.873591447,1505
1505,OR4L1,0.48632527700000006,1506
1506,NMRAL1,1.0,1507
1507,PRAMEF1,0.756457485,1508
1508,SPATA8,0.764689464,1509
1509,LACRT,0.464697862,1510
1510,CABIN1,0.928606805,1511
1511,MAP4,0.733444085,1512
1512,KCNIP1,0.640595775,1513
1513,ZKSCAN7,0.22939412899999997,1514
1514,GTSF1,0.25324759399999996,1515
1515,CLIC2,1.0,1516
1516,IFFO1,0.659381027,1517
1517,OR1N2,0.820817316,1518
1518,CHCHD4,1.0,1519
1519,NAPEPLD,0.16882475100000002,1520
1520,HCFC1,0.40121064,1521
1521,ZNF300,0.13406362900000002,1522
1522,SIN3B,0.542872283,1523
1523,TTC38,0.7611966059999999,1524
1524,GPX6,1.0,1525
1525,TNFRSF13C,1.0,1526
1526,RRN3,0.559901395,1527
1527,CHST13,0.169347948,1528
1528,TCL1A,0.335263776,1529
1529,ZDHHC7,0.053647661,1530
1530,TMEM229B,0.510277675,1531
1531,DPCD,0.775137803,1532
1532,LCN2,0.060875484,1533
1533,RUSC1,0.688096664,1534
1534,PHKG2,0.75800475,1535
1535,ANKRD42,0.509637158,1536
1536,INO80,0.015493566,1537
1537,TMC3,0.736224288,1538
1538,PATL1,0.19107454199999999,1539
1539,LCMT1,0.7126562209999999,1540
1540,TMEM54,0.350347508,1541
1541,MLST8,0.30344830899999997,1542
1542,LMOD3,0.074522182,1543
1543,CLEC7A,0.45226911299999994,1544
1544,SETD2,0.202769455,1545
1545,DCK,0.283298378,1546
1546,SIGLECL1,0.49329431799999995,1547
1547,CCDC58,0.165225721,1548
1548,COPS7B,0.729062478,1549
1549,PNN,0.8828281490000001,1550
1550,OR5AC2,0.8382563270000001,1551
1551,KIF17,0.219388447,1552
1552,MAP7,0.08816815900000001,1553
1553,TMEM69,0.766159233,1554
1554,C10ORF35,0.479067213,1555
1555,DSTN,0.305633251,1556
1556,MOCS2,0.19419949600000003,1557
1557,SPDYE1,1.0,1558
1558,USP2,0.619225928,1559
1559,SZRD1,0.7639152709999999,1560
1560,TMEM51,0.39414241299999997,1561
1561,ZNF311,1.0,1562
1562,KIAA0895L,0.838523398,1563
1563,DYNC1I1,0.7243126529999999,1564
1564,GLRA1,0.668576873,1565
1565,SKA3,0.8509452540000001,1566
1566,RAB6A,0.12478330800000001,1567
1567,C20ORF166,0.23354242100000003,1568
1568,DNASE1L2,1.0,1569
1569,CNR2,0.565327413,1570
1570,SDE2,0.869789246,1571
1571,TUBA4A,0.7428418459999999,1572
1572,CHAF1A,0.260504115,1573
1573,ZBTB26,1.0,1574
1574,RPAP1,0.343339516,1575
1575,SCUBE3,0.429346205,1576
1576,CLIC4,0.7631729620000001,1577
1577,MOB1A,0.31384042300000004,1578
1578,CHRNE,0.657813255,1579
1579,PDE7A,0.39528510299999997,1580
1580,MTERFD1,1.0,1581
1581,FUNDC1,1.0,1582
1582,DNAH1,0.7195814159999999,1583
1583,ABCC10,0.078969812,1584
1584,MMEL1,1.0,1585
1585,CNGA1,1.0,1586
1586,CYP39A1,0.507618451,1587
1587,RBPJL,0.19620346800000002,1588
1588,FBLN5,0.462465309,1589
1589,C2ORF80,0.34608366799999996,1590
1590,P2RY12,0.623495169,1591
1591,MTM1,0.322937243,1592
1592,ZNF117,0.23455859699999998,1593
1593,ADAMTS8,0.16377407800000002,1594
1594,AHRR,0.29347039,1595
1595,ZFP62,0.80314357,1596
1596,CYFIP1,0.08043483,1597
1597,LMF1,0.49319875,1598
1598,ATF6B,0.78077473,1599
1599,TMEM254,0.45540511899999997,1600
1600,EPOR,0.864742406,1601
1601,DRAM1,0.156749681,1602
1602,GALR1,0.836314475,1603
1603,HLA-A,1.0,1604
1604,SLC46A3,0.44028826299999996,1605
1605,SPNS2,0.588054655,1606
1606,PARP4,0.39160693700000004,1607
1607,SMYD2,0.8172702190000001,1608
1608,EPHA1,0.151282351,1609
1609,TP53RK,0.708399917,1610
1610,C2ORF70,0.813616989,1611
1611,SPINK13,1.0,1612
1612,RELL2,0.06457864599999999,1613
1613,DCTN3,0.78170315,1614
1614,EXOG,0.739825301,1615
1615,SNX18,0.50565211,1616
1616,HCFC1R1,0.7083076540000001,1617
1617,CCDC51,0.846305876,1618
1618,WDR7,0.9040282740000001,1619
1619,KCNH7,0.870913687,1620
1620,KRTAP6-1,1.0,1621
1621,PSG3,0.523437327,1622
1622,UBE2G2,1.0,1623
1623,RGS16,1.0,1624
1624,ZNF23,0.597367022,1625
1625,RNF111,0.796189687,1626
1626,ALG10B,0.468580895,1627
1627,MS4A2,0.56211483,1628
1628,TREM1,0.26852063800000003,1629
